"bin","profile","leads"
"0","F 25-29 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",3752
"1","M 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",3755
"1","F 45-49 YRS R20001 + exp_score_500_599 xdsgreater_than_801",3756
"1","M 35-39 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",3757
"1","F 30-34 YRS R20001 + exp_score_500_599 xds_score_751_800",3795
"0","M 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",3813
"10","M 30-34 YRS R20001 + exp_score_500_599 xds_score_751_800",3834
"8","M 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",3846
"1","F 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",3873
"0","M 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",3902
"1","F 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",3919
"0","F 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",3932
"1","M 35-39 YRS R20001 + exp_score_500_599 xds_score_601_650",3947
"0","F 55-59 YRS R20001 + exp_score_500_599 xds_score_751_800",3959
"1","M 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",3978
"0","F 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",3988
"9","M 45-49 YRS R20001 + exp_score_500_599 xds_score_651_700",4014
"1","F 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",4059
"0","M 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",4071
"0","F 50-54 YRS R20001 + expgreater_than_600 xds_score_701_750",4087
"10","M 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",4090
"0","F 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",4099
"0","F 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700",4102
"1","M 40-44 YRS R20001 + expgreater_than_600 xds_score_651_700",4104
"1","M 25-29 YRS R20001 + expgreater_than_600 xds_score_701_750",4106
"1","M 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",4112
"0","M 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",4132
"1","F 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",4163
"0","M 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",4183
"1","F 30-34 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",4197
"7","F 30-34 YRS R20001 + exp_score_500_599 xds_score_651_700",4212
"1","M 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",4285
"0","F 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",4325
"0","M 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",4364
"7","F 35-39 YRS R20001 + exp_score_500_599 xds_score_651_700",4370
"1","M 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",4428
"0","M 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",4448
"0","M 55-59 YRS R20001 + exp_score_500_599 xds_score_701_750",4457
"0","F 50-54 YRS R20001 + exp_score_500_599 xds_score_701_750",4465
"1","F 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_751_800",4479
"0","F 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",4509
"1","F 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",4525
"0","F 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",4530
"10","F 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",4535
"1","M 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",4550
"9","M 30-34 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",4551
"9","M 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",4564
"1","F 20-24 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801",4592
"0","M 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499",4605
"1","F 45-49 YRS R20001 + expgreater_than_600 xds_score_701_750",4633
"0","M 55-59 YRS R20001 + expgreater_than_600 xds_score_701_750",4661
"10","M 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",4688
"0","M 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",4693
"0","F 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700",4713
"9","M 35-39 YRS R20001 + expgreater_than_600 xds_score_651_700",4724
"0","M 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",4738
"1","M 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",4754
"0","M 55-59 YRS R20001 + exp_score_500_599 xds_score_751_800",4762
"0","M 25-29 YRS R0 - R5000 exp_score_400_499 xdsgreater_than_801",4769
"1","M 20-24 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801",4808
"0","M 40-44 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",4816
"1","M 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_601_650",4823
"9","F 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",4828
"10","F 50-54 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",4844
"0","M 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750",4935
"10","M 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",4945
"1","F 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",4961
"0","F 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",4978
"8","M 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750",4986
"0","M 50-54 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",4991
"0","F 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499",4992
"0","F 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750",5045
"1","M 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",5056
"0","F 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",5070
"10","F 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",5071
"1","F 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700",5124
"1","F 25-29 YRS R20001 + expgreater_than_600 xds_score_751_800",5125
"0","M 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_701_750",5153
"10","F 40-44 YRS R20001 + expgreater_than_600 xds_score_701_750",5183
"0","M 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",5211
"1","F 45-49 YRS R20001 + exp_score_500_599 xds_score_701_750",5241
"9","M 40-44 YRS R20001 + exp_score_500_599 xds_score_651_700",5259
"0","M 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",5283
"1","M 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",5299
"0","F 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",5314
"1","M 35-39 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",5336
"0","M 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",5344
"0","M 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_551_600",5355
"0","F 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",5379
"0","M 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",5382
"0","M 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700",5390
"0","M 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",5390
"10","F 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",5390
"0","M 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_651_700",5394
"0","F 30-34 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",5412
"0","F 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",5459
"0","M 60-64 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801",5484
"0","F 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_0_499",5514
"0","F 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750",5526
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",5533
"10","F 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",5541
"0","M 30-34 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",5558
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",5562
"0","F 40-44 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",5620
"1","M 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700",5622
"1","M 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",5644
"1","M 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_651_700",5698
"1","M 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",5698
"0","F 25-29 YRS R0 - R5000 exp_score_400_499 xdsgreater_than_801",5745
"8","M 30-34 YRS R20001 + exp_score_500_599 xds_score_651_700",5754
"1","F 35-39 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",5771
"1","F 40-44 YRS R20001 + exp_score_500_599 xds_score_701_750",5835
"7","F 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750",5837
"1","M 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",5851
"7","F 45-49 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",5878
"1","M 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750",5905
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_551_600",5924
"0","F 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",5959
"1","M 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_701_750",5978
"8","F 30-34 YRS R20001 + exp_score_500_599 xds_score_701_750",5980
"8","M 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",5997
"1","M 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",6015
"8","F 40-44 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",6023
"0","M 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_601_650",6042
"8","F 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",6043
"1","F 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",6067
"0","M 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",6099
"0","F 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_751_800",6104
"10","F 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",6120
"0","F 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",6129
"0","M 50-54 YRS R20001 + expgreater_than_600 xds_score_701_750",6139
"1","M 25-29 YRS R20001 + expgreater_than_600 xds_score_751_800",6146
"0","F 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",6179
"0","M 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700",6183
"1","F 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",6202
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_551_600",6206
"1","F 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",6237
"1","M 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",6278
"1","F 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",6347
"10","M 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",6450
"0","M 50-54 YRS R20001 + exp_score_500_599 xds_score_701_750",6459
"0","F 50-54 YRS R20001 + exp_score_500_599 xds_score_751_800",6478
"0","F 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",6499
"1","F 35-39 YRS R20001 + exp_score_500_599 xds_score_751_800",6521
"6","F 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",6529
"10","F 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",6549
"1","F 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_651_700",6591
"0","F 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",6617
"0","M 60-64 YRS R20001 + expgreater_than_600 xds_score_751_800",6657
"1","M 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",6708
"7","M 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",6724
"10","M 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",6727
"1","M 30-34 YRS R20001 + exp_score_500_599 xds_score_701_750",6786
"1","F 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700",6794
"9","F 35-39 YRS R20001 + expgreater_than_600 xds_score_701_750",6809
"1","F 30-34 YRS R20001 + expgreater_than_600 xds_score_701_750",6812
"1","M 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",6816
"7","F 40-44 YRS R20001 + exp_score_500_599 xds_score_751_800",6834
"9","F 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",6847
"0","F 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",6855
"0","M 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_651_700",6876
"1","F 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",6894
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",6939
"1","F 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750",6947
"1","F 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",6950
"1","F 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",6960
"1","M 35-39 YRS R20001 + exp_score_500_599 xds_score_751_800",6960
"7","F 35-39 YRS R20001 + exp_score_500_599 xds_score_701_750",6982
"0","M 60-64 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801",6992
"1","M 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700",7006
"1","M 35-39 YRS R20001 + exp_score_500_599 xds_score_651_700",7053
"1","F 45-49 YRS R20001 + exp_score_500_599 xds_score_751_800",7072
"0","F 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_701_750",7079
"1","M 45-49 YRS R20001 + expgreater_than_600 xds_score_701_750",7172
"0","M 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",7193
"1","F 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",7213
"0","F 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",7269
"0","M 50-54 YRS R20001 + exp_score_500_599 xds_score_751_800",7275
"9","F 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",7349
"0","M 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750",7420
"7","M 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_751_800",7437
"6","M 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_701_750",7445
"10","F 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",7488
"9","F 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",7517
"0","M 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",7555
"10","M 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",7561
"1","M 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",7572
"9","F 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",7573
"1","M 45-49 YRS R20001 + exp_score_500_599 xds_score_701_750",7587
"0","M 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",7589
"8","F 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",7621
"9","M 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",7648
"7","M 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",7673
"7","M 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",7715
"9","F 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",7727
"0","M 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",7734
"1","F 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",7765
"1","F 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_701_750",7783
"0","F 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700",7807
"0","F 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",7841
"0","F 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499",7878
"1","M 40-44 YRS R20001 + expgreater_than_600 xds_score_701_750",7893
"0","F 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499",7901
"0","F 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800",7910
"0","F 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",7925
"0","F 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_601_650",7933
"0","M 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_601_650",8020
"9","M 40-44 YRS R20001 + exp_score_500_599 xds_score_751_800",8051
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_551_600",8055
"0","F 20-24 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",8094
"10","F 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",8112
"0","F 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_651_700",8216
"0","M 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",8249
"7","M 40-44 YRS R20001 + exp_score_500_599 xds_score_701_750",8258
"7","F 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",8276
"7","M 45-49 YRS R20001 + exp_score_500_599 xds_score_751_800",8277
"7","F 40-44 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",8315
"1","F 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",8317
"1","F 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",8319
"1","M 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",8359
"1","F 25-29 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",8430
"1","M 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",8435
"7","F 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",8438
"0","M 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800",8579
"1","F 30-34 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",8579
"9","M 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750",8591
"0","M 25-29 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",8594
"1","F 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",8596
"0","F 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_601_650",8610
"8","M 30-34 YRS R20001 + expgreater_than_600 xds_score_701_750",8617
"8","F 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",8680
"0","M 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",8747
"0","F 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",8784
"0","M 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",8807
"10","F 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",8846
"1","M 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",8884
"0","F 55-59 YRS R20001 + expgreater_than_600 xds_score_751_800",8892
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_551_600",8941
"0","F 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",8959
"1","F 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750",8966
"0","F 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750",8968
"1","M 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",9015
"0","M 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",9024
"6","F 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",9039
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_751_800",9109
"1","M 35-39 YRS R20001 + exp_score_500_599 xds_score_701_750",9138
"1","M 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",9255
"6","F 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",9275
"10","M 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_651_700",9395
"9","M 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_651_700",9409
"0","F 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700",9451
"6","M 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",9466
"7","M 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",9498
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",9548
"0","M 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",9554
"10","F 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",9619
"1","M 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",9622
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_751_800",9667
"1","F 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_651_700",9681
"8","F 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","9687"
"1","M 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600","9689"
"0","F 25-29 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801","9702"
"0","F 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","9746"
"0","M 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","9761"
"6","M 35-39 YRS R20001 + expgreater_than_600 xds_score_701_750","9765"
"7","M 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","9781"
"0","F 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","9984"
"1","M 25-29 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801","9994"
"0","M 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499","10005"
"0","F 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","10015"
"1","M 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","10022"
"9","M 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","10039"
"1","F 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_701_750","10125"
"6","M 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800","10179"
"0","F 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","10271"
"0","M 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","10279"
"8","M 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800","10279"
"8","M 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","10305"
"0","M 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","10328"
"10","M 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600","10330"
"1","M 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","10417"
"0","M 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","10489"
"0","F 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","10532"
"8","M 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","10561"
"0","F 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800","10594"
"0","M 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650","10612"
"1","M 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","10639"
"7","M 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","10671"
"0","F 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","10671"
"8","M 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","10775"
"1","M 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","10816"
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","10858"
"1","M 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499","10919"
"8","M 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650","10934"
"7","M 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","10952"
"0","F 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","10977"
"8","F 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","11023"
"7","M 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_701_750","11042"
"0","M 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","11122"
"0","M 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","11131"
"1","F 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","11141"
"7","F 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_751_800","11147"
"8","M 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","11171"
"9","M 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","11191"
"0","M 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","11194"
"0","M 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","11271"
"7","M 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","11411"
"0","F 60-64 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","11418"
"0","M 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499","11436"
"10","M 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","11479"
"0","F 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","11500"
"0","F 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","11504"
"1","F 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","11530"
"0","F 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","11572"
"1","M 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600","11573"
"1","M 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","11639"
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","11653"
"0","M 35-39 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801","11696"
"1","M 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","11725"
"10","M 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","11799"
"0","F 50-54 YRS R20001 + expgreater_than_600 xds_score_751_800","11846"
"10","F 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","11867"
"9","M 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","12110"
"7","M 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","12128"
"7","F 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","12134"
"0","F 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","12142"
"1","F 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","12156"
"7","F 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","12190"
"0","F 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","12296"
"1","F 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","12378"
"0","F 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","12408"
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","12410"
"8","M 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650","12431"
"1","M 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650","12481"
"9","F 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800","12481"
"7","F 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800","12499"
